id,player,piece,start,result,Site,survived,victory,survived_or_victory,match_name,killed_by
W-R-a,white,Rook,a1,black wins,https://lichess.org/9fe09mnf,True,True,True,lifeofmg (white) vs chinekeboy (black),
W-N-b,white,Knight,b1,black wins,https://lichess.org/9fe09mnf,True,True,True,lifeofmg (white) vs chinekeboy (black),
W-K,white,King,e1,black wins,https://lichess.org/9fe09mnf,True,True,True,lifeofmg (white) vs chinekeboy (black),
W-R-h,white,Rook,h1,black wins,https://lichess.org/9fe09mnf,True,True,True,lifeofmg (white) vs chinekeboy (black),
W-P-f,white,Pawn,f2,black wins,https://lichess.org/9fe09mnf,True,True,True,lifeofmg (white) vs chinekeboy (black),
W-P-g,white,Pawn,g2,black wins,https://lichess.org/9fe09mnf,True,True,True,lifeofmg (white) vs chinekeboy (black),
W-P-h,white,Pawn,h2,black wins,https://lichess.org/9fe09mnf,True,True,True,lifeofmg (white) vs chinekeboy (black),
B-P-f,black,Pawn,f7,black wins,https://lichess.org/9fe09mnf,True,False,True,lifeofmg (white) vs chinekeboy (black),
B-P-g,black,Pawn,g7,black wins,https://lichess.org/9fe09mnf,True,False,True,lifeofmg (white) vs chinekeboy (black),
B-P-h,black,Pawn,h7,black wins,https://lichess.org/9fe09mnf,True,False,True,lifeofmg (white) vs chinekeboy (black),
B-R-a,black,Rook,a8,black wins,https://lichess.org/9fe09mnf,True,False,True,lifeofmg (white) vs chinekeboy (black),
B-P-a,black,Pawn,g3,black wins,https://lichess.org/hgu2kah6,True,False,True,peter2 (white) vs treehugger (black),
W-K,white,King,h3,black wins,https://lichess.org/hgu2kah6,True,True,True,peter2 (white) vs treehugger (black),
B-B-c,black,Bishop,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-K
B-P-f,black,Pawn,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-K
W-P-g,white,Pawn,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-P-f
B-N-g,black,Knight,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-K
W-R-a,white,Rook,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-B-c
B-R-h,black,Rook,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-R-a
B-P-b,black,Pawn,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-K
W-P-b,white,Pawn,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-P-b
B-P-g,black,Pawn,f4,black wins,https://lichess.org/hgu2kah6,True,False,True,peter2 (white) vs treehugger (black),
B-R-a,black,Rook,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-R-a
W-N-g,white,Knight,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-P-g
B-N-b,black,Knight,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-N-g
B-P-c,black,Pawn,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-K
W-B-f,white,Bishop,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-P-c
W-B-c,white,Bishop,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-N-g
W-P-d,white,Pawn,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-N-g
W-R-h,white,Rook,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-R-a
B-K,black,King,f7,black wins,https://lichess.org/hgu2kah6,True,False,False,peter2 (white) vs treehugger (black),
B-P-h,black,Pawn,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-K
W-P-h,white,Pawn,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-B-c
W-Q,white,Queen,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-N-g
B-Q,black,Queen,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-Q
W-P-a,white,Pawn,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-N-g
B-P-e,black,Pawn,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-B-f
W-P-e,white,Pawn,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-P-e
B-P-d,black,Pawn,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-P-e
B-B-f,black,Bishop,,black wins,https://lichess.org/hgu2kah6,False,False,False,peter2 (white) vs treehugger (black),W-P-b
W-P-f,white,Pawn,f3,black wins,https://lichess.org/hgu2kah6,True,True,True,peter2 (white) vs treehugger (black),
W-N-b,white,Knight,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-B-f
W-P-c,white,Pawn,,black wins,https://lichess.org/hgu2kah6,False,True,False,peter2 (white) vs treehugger (black),B-N-g
B-Q,black,Queen,f4,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-P-f,white,Pawn,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-Q
W-P-h,white,Pawn,h3,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
W-K,white,King,g2,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
W-R-h,white,Rook,c1,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
B-R-a,black,Rook,a7,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-R-a,white,Rook,c6,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
B-R-h,black,Rook,e7,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-Q,white,Queen,e2,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
B-B-c,black,Bishop,,black wins,https://lichess.org/4jezzo49,False,False,False,vivelafete (white) vs psonio (black),W-Q
W-N-b,white,Knight,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-B-c
W-P-g,white,Pawn,g4,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
B-P-g,black,Pawn,g6,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-P-e,white,Pawn,e5,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
B-P-d,black,Pawn,d5,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-P-b,white,Pawn,b5,black wins,https://lichess.org/4jezzo49,True,True,True,vivelafete (white) vs psonio (black),
B-P-a,black,Pawn,a5,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-P-a,white,Pawn,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-Q
W-P-c,white,Pawn,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-Q
B-N-g,black,Knight,,black wins,https://lichess.org/4jezzo49,False,False,False,vivelafete (white) vs psonio (black),W-P-c
B-P-b,black,Pawn,b6,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-B-f,white,Bishop,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-N-g
B-N-b,black,Knight,,black wins,https://lichess.org/4jezzo49,False,False,False,vivelafete (white) vs psonio (black),W-Q
W-N-g,white,Knight,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-N-b
B-K,black,King,g8,black wins,https://lichess.org/4jezzo49,True,False,False,vivelafete (white) vs psonio (black),
B-B-f,black,Bishop,,black wins,https://lichess.org/4jezzo49,False,False,False,vivelafete (white) vs psonio (black),W-Q
W-B-c,white,Bishop,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-B-f
B-P-e,black,Pawn,,black wins,https://lichess.org/4jezzo49,False,False,False,vivelafete (white) vs psonio (black),W-N-g
W-P-d,white,Pawn,,black wins,https://lichess.org/4jezzo49,False,True,False,vivelafete (white) vs psonio (black),B-P-e
B-P-c,black,Pawn,c7,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
B-P-f,black,Pawn,f7,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
B-P-h,black,Pawn,h7,black wins,https://lichess.org/4jezzo49,True,False,True,vivelafete (white) vs psonio (black),
W-Q,white,Queen,g7,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
B-K,black,King,h8,white wins,https://lichess.org/6nhicy22,True,True,True,namesnik (white) vs cheesedout (black),
B-R-h,black,Rook,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-Q
W-P-h,white,Pawn,h6,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
B-R-a,black,Rook,f8,white wins,https://lichess.org/6nhicy22,True,True,True,namesnik (white) vs cheesedout (black),
B-P-g,black,Pawn,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-P-h
W-R-h,white,Rook,c7,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
B-Q,black,Queen,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-R-h
W-R-a,white,Rook,,white wins,https://lichess.org/6nhicy22,False,False,False,namesnik (white) vs cheesedout (black),B-Q
W-N-b,white,Knight,e5,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
B-B-f,black,Bishop,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-N-b
B-B-c,black,Bishop,b5,white wins,https://lichess.org/6nhicy22,True,True,True,namesnik (white) vs cheesedout (black),
B-P-a,black,Pawn,a6,white wins,https://lichess.org/6nhicy22,True,True,True,namesnik (white) vs cheesedout (black),
W-P-b,white,Pawn,b3,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
B-N-b,black,Knight,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-Q
W-B-c,white,Bishop,,white wins,https://lichess.org/6nhicy22,False,False,False,namesnik (white) vs cheesedout (black),B-B-f
B-P-h,black,Pawn,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-P-h
W-P-c,white,Pawn,d4,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
B-P-c,black,Pawn,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-P-c
W-K,white,King,g1,white wins,https://lichess.org/6nhicy22,True,False,False,namesnik (white) vs cheesedout (black),
B-N-g,black,Knight,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-B-c
W-N-g,white,Knight,,white wins,https://lichess.org/6nhicy22,False,False,False,namesnik (white) vs cheesedout (black),B-B-f
B-P-f,black,Pawn,,white wins,https://lichess.org/6nhicy22,False,True,False,namesnik (white) vs cheesedout (black),W-N-g
W-B-f,white,Bishop,,white wins,https://lichess.org/6nhicy22,False,False,False,namesnik (white) vs cheesedout (black),B-N-b
W-P-e,white,Pawn,,white wins,https://lichess.org/6nhicy22,False,False,False,namesnik (white) vs cheesedout (black),B-P-f
B-P-d,black,Pawn,d5,white wins,https://lichess.org/6nhicy22,True,True,True,namesnik (white) vs cheesedout (black),
W-P-d,white,Pawn,,white wins,https://lichess.org/6nhicy22,False,False,False,namesnik (white) vs cheesedout (black),B-P-c
B-P-e,black,Pawn,e6,white wins,https://lichess.org/6nhicy22,True,True,True,namesnik (white) vs cheesedout (black),
W-P-a,white,Pawn,a2,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
W-P-f,white,Pawn,f2,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
W-P-g,white,Pawn,g2,white wins,https://lichess.org/6nhicy22,True,False,True,namesnik (white) vs cheesedout (black),
B-P-b,black,Pawn,b7,white wins,https://lichess.org/6nhicy22,True,True,True,namesnik (white) vs cheesedout (black),
W-Q,white,Queen,f7,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
B-K,black,King,f8,white wins,https://lichess.org/rv1he539,True,True,True,MaxPax (white) vs kramer (black),
W-B-f,white,Bishop,d5,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
B-P-b,black,Pawn,b5,white wins,https://lichess.org/rv1he539,True,True,True,MaxPax (white) vs kramer (black),
B-P-a,black,Pawn,a5,white wins,https://lichess.org/rv1he539,True,True,True,MaxPax (white) vs kramer (black),
B-P-f,black,Pawn,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-Q
B-N-b,black,Knight,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-Q
W-N-b,white,Knight,,white wins,https://lichess.org/rv1he539,False,False,False,MaxPax (white) vs kramer (black),B-N-b
B-N-g,black,Knight,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-Q
B-B-f,black,Bishop,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-Q
W-R-a,white,Rook,b1,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-P-d,white,Pawn,d4,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-B-c,white,Bishop,f4,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
B-P-h,black,Pawn,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-Q
W-R-h,white,Rook,f1,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-K,white,King,g1,white wins,https://lichess.org/rv1he539,True,False,False,MaxPax (white) vs kramer (black),
B-P-e,black,Pawn,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-Q
B-Q,black,Queen,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-N-b
W-P-b,white,Pawn,,white wins,https://lichess.org/rv1he539,False,False,False,MaxPax (white) vs kramer (black),B-B-f
W-N-g,white,Knight,e2,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-P-e,white,Pawn,,white wins,https://lichess.org/rv1he539,False,False,False,MaxPax (white) vs kramer (black),B-Q
B-P-d,black,Pawn,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-P-e
W-P-a,white,Pawn,a2,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-P-c,white,Pawn,c2,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-P-f,white,Pawn,f2,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-P-g,white,Pawn,g2,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
W-P-h,white,Pawn,h2,white wins,https://lichess.org/rv1he539,True,False,True,MaxPax (white) vs kramer (black),
B-P-c,black,Pawn,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-N-b
B-P-g,black,Pawn,g7,white wins,https://lichess.org/rv1he539,True,True,True,MaxPax (white) vs kramer (black),
B-R-a,black,Rook,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-N-b
B-B-c,black,Bishop,,white wins,https://lichess.org/rv1he539,False,True,False,MaxPax (white) vs kramer (black),W-Q
B-R-h,black,Rook,h8,white wins,https://lichess.org/rv1he539,True,True,True,MaxPax (white) vs kramer (black),
B-R-a,black,Rook,e8,black wins,https://lichess.org/ewo7i0vz,True,False,True,snob (white) vs frenchnovice (black),
W-Q,white,Queen,e1,black wins,https://lichess.org/ewo7i0vz,True,True,True,snob (white) vs frenchnovice (black),
B-R-h,black,Rook,,black wins,https://lichess.org/ewo7i0vz,False,False,False,snob (white) vs frenchnovice (black),W-Q
W-R-h,white,Rook,,black wins,https://lichess.org/ewo7i0vz,False,True,False,snob (white) vs frenchnovice (black),B-R-h
B-B-c,black,Bishop,b7,black wins,https://lichess.org/ewo7i0vz,True,False,True,snob (white) vs frenchnovice (black),
W-B-c,white,Bishop,c7,black wins,https://lichess.org/ewo7i0vz,True,True,True,snob (white) vs frenchnovice (black),
B-Q,black,Queen,h5,black wins,https://lichess.org/ewo7i0vz,True,False,True,snob (white) vs frenchnovice (black),
B-P-b,black,Pawn,b6,black wins,https://lichess.org/ewo7i0vz,True,False,True,snob (white) vs frenchnovice (black),
W-K,white,King,g1,black wins,https://lichess.org/ewo7i0vz,True,True,True,snob (white) vs frenchnovice (black),
W-N-b,white,Knight,,black wins,https://lichess.org/ewo7i0vz,False,True,False,snob (white) vs frenchnovice (black),B-Q
B-B-f,black,Bishop,,black wins,https://lichess.org/ewo7i0vz,False,False,False,snob (white) vs frenchnovice (black),W-B-c
W-P-d,white,Pawn,,black wins,https://lichess.org/ewo7i0vz,False,True,False,snob (white) vs frenchnovice (black),B-B-f
W-N-g,white,Knight,,black wins,https://lichess.org/ewo7i0vz,False,True,False,snob (white) vs frenchnovice (black),B-Q
B-P-d,black,Pawn,c6,black wins,https://lichess.org/ewo7i0vz,True,False,True,snob (white) vs frenchnovice (black),
W-B-f,white,Bishop,,black wins,https://lichess.org/ewo7i0vz,False,True,False,snob (white) vs frenchnovice (black),B-P-d
B-K,black,King,g8,black wins,https://lichess.org/ewo7i0vz,True,False,False,snob (white) vs frenchnovice (black),
W-P-h,white,Pawn,h3,black wins,https://lichess.org/ewo7i0vz,True,True,True,snob (white) vs frenchnovice (black),
B-N-g,black,Knight,f6,black wins,https://lichess.org/ewo7i0vz,True,False,True,snob (white) vs frenchnovice (black),
B-N-b,black,Knight,,black wins,https://lichess.org/ewo7i0vz,False,False,False,snob (white) vs frenchnovice (black),W-B-f
B-P-e,black,Pawn,,black wins,https://lichess.org/ewo7i0vz,False,False,False,snob (white) vs frenchnovice (black),W-N-g
W-P-e,white,Pawn,,black wins,https://lichess.org/ewo7i0vz,False,True,False,snob (white) vs frenchnovice (black),B-Q
W-R-a,white,Rook,a1,black wins,https://lichess.org/ewo7i0vz,True,True,True,snob (white) vs frenchnovice (black),
W-P-a,white,Pawn,a2,black wins,https://lichess.org/ewo7i0vz,True,True,True,snob (white) vs frenchnovice (black),
W-P-b,white,Pawn,,black wins,https://lichess.org/ewo7i0vz,False,True,False,snob (white) vs frenchnovice (black),B-Q
